mol_id,smiles,homo,split
gdb_83592,OC1C2COCC1OC2,-0.2485,val
gdb_129760,Nc1nnn2c1C(O)C2,-0.2088,val
gdb_62438,N#CC1(N)C2N=COC21,-0.2594,val
gdb_72392,OC12CC=CC3OC1C32,-0.218,val
gdb_127610,Cn1ncc(OC=O)n1,-0.2603,val
gdb_126925,CCNc1cn(C)nn1,-0.1973,val
gdb_42318,C#CC(=O)N1CCCC1,-0.2391,val
gdb_1016,N#Cc1ncco1,-0.2753,val
gdb_121022,CCOC1CC=CC1C,-0.2374,val
gdb_4740,Cc1c[nH]c(C=O)c1,-0.2238,val
gdb_102807,CCC(NC=O)C(C)C,-0.248,val
gdb_100354,CCC(C)(CO)OC=O,-0.2685,val
gdb_28228,Nc1cc2c(o1)CCN2,-0.1606,val
gdb_39989,C1C2C3CC4(CO4)C2C13,-0.254,val
gdb_6945,CC1(C)N=CNC1=O,-0.2436,val
gdb_22025,Nc1n[nH]ccc1=NO,-0.1745,val
gdb_80375,C#CC1(O)CC2C1N2C,-0.2305,val
gdb_27581,C#Cc1cccc(N)c1,-0.2057,val
gdb_119137,CC(C)C1(CCO)CC1,-0.2596,val
gdb_18914,CC12C3CC4C1N4C32,-0.2183,val
gdb_20935,CCNc1cn[nH]c1,-0.187,val
gdb_70159,CC12CC1CC(=O)C2=O,-0.23,val
gdb_112313,COC1OC(=O)C2CC12,-0.2658,val
gdb_53752,CC(=O)C#CCN1CC1,-0.2451,val
gdb_47981,O=CC#CC1=CCCC1,-0.243,val
gdb_114014,COC1CC1COC=N,-0.253,val
gdb_21959,OCCc1nnon1,-0.2871,val
gdb_122481,C#CC1OC1CCCO,-0.2606,val
gdb_96851,CN=C1NC(C)C1(C)O,-0.2265,val
gdb_120217,OCCN1C2C=CC1C2,-0.2235,val
gdb_87633,CC1C(=O)CC12CC2O,-0.2362,val
gdb_48180,C#CCNCC(=O)C=O,-0.2341,val
gdb_130061,N#CCn1ccc(N)n1,-0.2137,val
gdb_109563,CCC1C(=O)C(O)C1C,-0.2456,val
gdb_120040,COCC1C(C)OC1C,-0.2389,val
gdb_86655,N=C1CC(O)CN1C=O,-0.2485,val
gdb_13437,CC1C(C)C1OC=O,-0.271,val
gdb_89095,CN1CC1CNCC#N,-0.2365,val
gdb_92332,CC1COC2CC(O)C12,-0.2464,val
gdb_72103,OC12CC3COC1C2C3,-0.2147,val
gdb_40861,C1CC2(C1)C1CN3C1C32,-0.2332,val
gdb_102953,C#CC(CO)CNC=O,-0.2438,val
gdb_29577,Nc1c[nH]cc1C1CC1,-0.1729,val
gdb_95093,CC1CCC2OC12C#N,-0.2845,val
gdb_6674,CC(=O)OCCC=O,-0.2605,val
gdb_52821,CC#CC1(O)CC=CC1,-0.2387,val
gdb_128964,c1cnc2n[nH]cc2c1,-0.2255,val
gdb_27254,Cc1[nH]cc2c1OCO2,-0.1905,val
gdb_130511,c1cc2ccnoc-2c1,-0.2056,val
gdb_21556,N=c1cc(N)cn[nH]1,-0.1965,val
gdb_8119,CC12CC(=O)CC1O2,-0.2464,val
gdb_2858,CCC1CN1CC,-0.2193,val
gdb_80731,C#CC1CC2C(C)C2C1,-0.2552,val
gdb_86909,CN1CC(OC2CC2)C1,-0.2126,val
gdb_80089,O=C1CC=CC2C(O)C12,-0.2313,val
gdb_99041,C#CC(C)CC(=O)CO,-0.2624,val
gdb_100189,COC(C)(C=O)C(C)O,-0.24,val
gdb_61936,C#CCC(C)NCC#N,-0.2484,val
gdb_855,Nc1coc(O)n1,-0.195,val
gdb_59625,CC(O)C1COC(=O)C1,-0.2624,val
gdb_104962,C#CC(=O)C1(OC)CC1,-0.2517,val
gdb_44006,O=C1CC23CC2(CO3)O1,-0.2526,val
gdb_118590,OCCC(CO)CCO,-0.2581,val
gdb_125001,Cc1c(N)noc1CO,-0.2291,val
gdb_42195,C#CC(=O)C12CCC1O2,-0.2658,val
gdb_104268,N#CC1NCC1(N)CO,-0.2395,val
gdb_79999,CC1C2C=CC13OCC23,-0.2223,val
gdb_92159,CC12C(O)CC3CC1C32,-0.2474,val
gdb_98488,C#CC1(C(=O)CC)CN1,-0.2525,val
gdb_51661,N=COC1CC2OCC12,-0.2473,val
gdb_103008,COC1(C#N)C(C)C1N,-0.2386,val
gdb_59956,CC(=O)C(C)CC(C)C,-0.2375,val
gdb_20840,CCc1n[nH]c(=O)[nH]1,-0.2196,val
gdb_107770,CCC12CC3C1N3C2=O,-0.243,val
gdb_51716,O=CNC1CNC(=O)C1,-0.2504,val
gdb_493,C#CCOC=N,-0.2698,val
gdb_5010,Nc1nccoc1=O,-0.2175,val
gdb_119964,CC1C(CO)N1CCO,-0.2371,val
gdb_125141,Cc1cnoc1C1CN1,-0.2343,val
gdb_67458,OC12C3CCC1OC2C3,-0.2404,val
gdb_2842,N#CC1NC1CO,-0.2722,val
gdb_81951,CN1C(=O)C(O)C2CC21,-0.2368,val
gdb_101285,C#CC1NC1C(C)OC,-0.2364,val
gdb_84313,CC1C=CC(=O)C2CN12,-0.2333,val
gdb_47159,N=C1OCC=C2COC12,-0.2517,val
gdb_71684,CC12OC3C4C(OC41)C32,-0.2257,val
gdb_118454,COCC(CO)C(N)=O,-0.2375,val
gdb_74187,NC1=CC(=O)CC2NC12,-0.2165,val
gdb_23531,ON=C1C2COC1C2O,-0.2378,val
gdb_16286,C#CC12CC1OC2C,-0.2321,val
gdb_92276,OC1C=C2C=CCC2C1,-0.2144,val
gdb_114429,CCC1OC2C3CC1C32,-0.2243,val
gdb_72455,OC12COC(C1)C1NC12,-0.2378,val
gdb_79869,CC1C2C3COC2C13O,-0.2281,val
gdb_8649,N#CC(O)(C#N)CN,-0.2704,val
gdb_106009,COC12C3CC1C1C3C12,-0.217,val
gdb_656,C1=CCCCC1,-0.2343,val
gdb_96840,CN=C1CC(O)C(=O)N1,-0.2553,val
gdb_82843,CC1C2CC3CC1C2O3,-0.2458,val
gdb_89945,N#CC12CCC1C(O)C2,-0.2765,val
gdb_11240,C#CC1CN=C(N)O1,-0.2274,val
gdb_64463,CC1(O)COCOC1=N,-0.2637,val
gdb_65287,CC1(C#N)NC12CCC2,-0.2598,val
gdb_20041,C1COC(C2CC2)=N1,-0.2324,val
gdb_51558,O=COC1CC12CCO2,-0.2403,val
gdb_38093,C1=CC2C=CC3CC23C1,-0.2238,val
gdb_105954,CCC12C3C1N1C3C12C,-0.204,val
gdb_106186,OCC12C3CCC1C2O3,-0.2267,val
gdb_126373,CCc1nc(NC)no1,-0.2227,val
gdb_41331,C1=CC23COC2C1CO3,-0.2409,val
gdb_108865,CC1C=C(CO)CCC1,-0.2237,val
gdb_79817,CC1C2C3COC1(C)C32,-0.2317,val
gdb_103720,COC1(C)CC1(N)C#N,-0.244,val
gdb_74350,CC1=CC(C=O)CC1=O,-0.2491,val
gdb_46339,C#CC#CC1CCC1=O,-0.2351,val
gdb_44145,O=C1CN2C1C2C1CC1,-0.2403,val
gdb_112246,N=CN1C(=O)CC1CO,-0.2449,val
gdb_121299,COCC1CC=CCC1,-0.2339,val
gdb_1916,CC1CC2(O)CC12,-0.2465,val
gdb_26796,N#Cc1cc(N)c(N)o1,-0.204,val
gdb_113469,COC1CC12CC1OC12,-0.2353,val
gdb_99458,C#CC(CC)C(=O)C#N,-0.2843,val
gdb_70579,CC12OC1CCC1CC12,-0.2512,val
gdb_132765,Cc1c(O)cncc1F,-0.2343,val
gdb_50384,O=CN1CC2OCCC21,-0.2464,val
gdb_42178,N#CC(=O)C1(C#N)CC1,-0.3163,val
gdb_47939,O=C1COCOCCN1,-0.2389,val
gdb_80830,CC1C2CC(=O)C1(C)C2,-0.2287,val
gdb_80980,CC1C2CC=CC1(C)C2,-0.2278,val
gdb_6203,CC1(C)COC(N)=N1,-0.2207,val
gdb_80086,CC1C2N=COC(=O)C12,-0.2629,val
gdb_56371,C#CC(N)(C#N)C1CC1,-0.2679,val
gdb_84603,CC1C=CC2OC12C#N,-0.2708,val
gdb_97189,CN=C1COCC(=O)N1,-0.2575,val
gdb_117572,C#CC(COC)C1CN1,-0.2441,val
gdb_26689,Cc1[nH]c(O)c(N)c1O,-0.1612,val
gdb_22792,O=C1NC=CCC1=NO,-0.2217,val
gdb_113842,OCC1CN1C1CC1O,-0.219,val
gdb_96124,CC1OCCC2CC21C,-0.2419,val
gdb_128301,CNc1cc2n(n1)CC2,-0.1835,val
gdb_79276,O=CC12OC3C(C1O)C32,-0.2497,val
gdb_22815,CC1N=COCC1=NO,-0.2486,val
gdb_103498,COC1(C)C2COCC21,-0.2297,val
gdb_18849,O=C1C2CCN3C1C23,-0.2305,val
gdb_96475,CC1=CCCOCC1O,-0.2349,val
gdb_58084,CN(C)C(C)(C#N)C#N,-0.2575,val
gdb_1734,C#CCC1(C)CN1,-0.2432,val
gdb_45671,O=C1CC=C2CC=CC12,-0.2316,val
gdb_38838,C1OC2CC1CC1CC12,-0.242,val
gdb_106869,C#CC12CCC1(CO)N2,-0.243,val
gdb_45154,O=C1NC2CC3(CO3)C12,-0.2479,val
gdb_109116,CN1C(=N)CN=C1CO,-0.2285,val
gdb_58487,CC(O)C1(C)CC1C#N,-0.2729,val
gdb_96004,CC1COCC1C1CO1,-0.2462,val
gdb_97984,CCC#CCNCC#N,-0.2509,val
gdb_126842,CCn1nnc(NC)n1,-0.2159,val
gdb_76169,C#CC1(C)C(C)C1(C)C,-0.2312,val
gdb_66790,CC12C3C4C5C(C51)N2C43,-0.2256,val
gdb_83247,CC12C(O)CCC1C2O,-0.2444,val
gdb_16047,N#CC12NCC1C2O,-0.25,val
gdb_111740,COC1C2COC21C=O,-0.2454,val
gdb_74378,CC1=CN(C=O)CCC1,-0.2079,val
gdb_48563,O=CC12C=CC3C1OC32,-0.2388,val
gdb_34357,N#CC12NCC1C1OC12,-0.2447,val
gdb_68139,CC12CCC(C#N)(C1)N2,-0.2611,val
gdb_109694,COC1C(O)C1(C)OC,-0.2232,val
gdb_105421,O=COC1(CO)CCC1,-0.2668,val
gdb_11828,CC1CC2(CC2)C1O,-0.2485,val
gdb_59142,CC(C)C1C2C3NC3C12,-0.2033,val
gdb_110673,COC1C2COC3C2C13,-0.2226,val
gdb_58982,C[NH+](C)c1cc(=O)o[cH-]1,-0.1282,val
gdb_108557,COC12CCC3CC1C32,-0.2368,val
gdb_3516,C1OCC1N1CC1,-0.2335,val
gdb_83388,OC1C2COC13CCC23,-0.2225,val
gdb_27447,Nc1ncccc(=O)n1,-0.2417,val
gdb_105158,CCC1(C=O)NC1C#N,-0.2865,val
gdb_86860,C#CC1CC(O)C(=O)O1,-0.2755,val
gdb_78301,CC12CC(O1)C1C(O)C12,-0.2326,val
gdb_90364,CC1CC2C(=O)CC12O,-0.2377,val
gdb_26189,Cc1c[nH]c(C(C)O)c1,-0.196,val
gdb_35119,C#CC1C=CCCC=C1,-0.2435,val
gdb_107371,O=C1CC2CC2(CO)C1,-0.2426,val
gdb_71215,O=C1C2NC3C2CC13O,-0.229,val
gdb_25460,O=Cc1cncn1C=O,-0.2696,val
gdb_71505,CC12NC3C1OC(=N)C32,-0.2433,val
gdb_65327,CC1(C2CO2)NC1C#N,-0.2737,val
gdb_96048,CC1COCC1OC=O,-0.2596,val
gdb_42527,O=C1C2(CC2)CC12CO2,-0.24,val
gdb_59817,CC(C)N=COC1CC1,-0.2431,val
gdb_85553,CC1=CNC(=O)CC1O,-0.2199,val
gdb_103763,CC1(CO)CC12CCO2,-0.226,val
gdb_69228,CC12OC1C(=O)NC2=O,-0.2746,val
gdb_32836,CCCc1cc(N)c[nH]1,-0.1688,val
gdb_5685,c1cc2c([nH]1)CCC2,-0.1876,val
gdb_52537,CC#CC(=N)NC(N)=O,-0.2477,val
gdb_41427,C1CC23CCC4C2C1C43,-0.2722,val
gdb_74852,CC1=CC2NC2C12CC2,-0.2155,val
gdb_120123,COCC1C2C(=O)CN12,-0.246,val
gdb_104388,CC1(CO)CCCC1O,-0.2506,val
gdb_70028,CC12OC1C1CCOC12,-0.2282,val
gdb_31165,Nc1[nH]cc(O)c1CO,-0.1672,val
gdb_47430,O=C1CCCN1C1CC1,-0.2214,val
gdb_2381,CC(=O)C1OC1C,-0.2495,val
gdb_110838,COC1C2OC(C)(C)C12,-0.226,val
gdb_64455,CC1(N)COCOC1=O,-0.2443,val
gdb_124298,CC(=O)Cc1cnn[nH]1,-0.2488,val
gdb_53703,CC#CCCNCC#N,-0.2489,val
gdb_93762,CC1=CC(=O)C(C)CN1,-0.2121,val
gdb_48688,C#CC1CC2(C=O)OC12,-0.2617,val
gdb_52531,CC#CC(=O)N1CC1C,-0.2466,val
gdb_77393,CC1C2(C)C3CN2C13C,-0.222,val
gdb_41743,C1OCC23COCC2C13,-0.2525,val
gdb_96365,CC1COCCC12CC2,-0.2385,val
gdb_24952,O=c1[nH]c2cc[nH]c2[nH]1,-0.1755,val
gdb_93656,CC1CCC(C)(O)C1=O,-0.2332,val
gdb_38497,C1C2N1CC13CCC21N3,-0.2223,val
gdb_42526,O=C1C2(CC2)CC12CN2,-0.24,val
gdb_36017,C#CCC(C#C)CC#C,-0.2579,val
gdb_133041,CNc1ccc(F)nc1,-0.2048,val
gdb_9905,COC=NC1(C)CC1,-0.2255,val
gdb_82779,CC1C2CC3C4C1N2C34,-0.218,val
gdb_58497,CC(C)C1(C)NC1C=O,-0.2447,val
gdb_104055,CCC1(C)OC2CCC21,-0.2353,val
gdb_78530,CC12NC1C1(O)C(O)C21,-0.2131,val
gdb_125737,Cc1noc(=O)n1C=O,-0.2783,val
gdb_83510,CC1=CC2OCC1C2O,-0.2313,val
gdb_12522,CC1C=CCCC=C1,-0.2324,val
gdb_115439,C#CC1CC(CO)CO1,-0.2555,val
gdb_6089,CC(=O)NCC(C)C,-0.2405,val
gdb_15044,C#CC(CC)C1CO1,-0.2577,val
gdb_115520,C#CC1(C)CCC1CO,-0.253,val
gdb_58285,CC(O)C(C)CC(N)=O,-0.2441,val
gdb_4565,Cc1ccc(O)cc1,-0.2109,val
gdb_19122,C#CC1(C2CC2)CN1,-0.2381,val
gdb_55918,CC(=O)CC1CC2OC12,-0.2441,val
gdb_54345,C#CC1(C(N)=O)CCC1,-0.2411,val
gdb_96755,CN=C(C#N)OCC=O,-0.2748,val
gdb_33330,C#CC#CC1OC1C#N,-0.2639,val
gdb_56012,NC(=O)OC1C=CCC1,-0.2516,val
gdb_17913,CC1C2C=CC1CC2,-0.2316,val
gdb_45317,N=C1OC2CC=CCC12,-0.2524,val
gdb_35473,N#CC1C=CC2CC2C1,-0.2529,val
gdb_16254,OC1COCC12CC2,-0.2464,val
gdb_60923,CC(C=O)C1C(C)N1C,-0.2209,val
gdb_28650,C#Cc1cnc(N)cn1,-0.2173,val
gdb_10471,O=CNC1(C=O)CC1,-0.2502,val
gdb_22196,C#CCC(CCO)=NO,-0.2475,val
gdb_119255,O=COC1(CCO)CC1,-0.2717,val
gdb_118149,CCCC(O)C1CCO1,-0.2519,val
gdb_41526,C1=C2CCCN=C2OC1,-0.2282,val
gdb_85853,CC1CC(C)(C)C1(C)C,-0.2695,val
gdb_65481,CC1(C#N)CC2(CC2)N1,-0.2336,val
gdb_106079,COC12C3=NCC1C2O3,-0.2152,val
gdb_104332,CCC1(O)CCC=C1C,-0.2313,val
gdb_121491,CCOC=NCC(C)=O,-0.2382,val
gdb_63134,CC1(O)C2CCC1C2=O,-0.2291,val
gdb_114494,CCC1OC2CC(=O)C12,-0.2463,val
gdb_97944,CCC#CCC1COC1,-0.2429,val
gdb_11607,NC(=O)OCC1CO1,-0.2696,val
gdb_117044,CCCC(=O)C(=O)NC,-0.2376,val
gdb_33756,N#CC12CC(C1)C21CN1,-0.2582,val
gdb_128100,CNc1c(C)nnn1C,-0.2164,val
gdb_125308,CC1=CCc2nocc21,-0.2242,val
gdb_119605,CCCC12CC1CCO2,-0.2241,val
gdb_31558,COc1cc(C)c(C)[nH]1,-0.17,val
gdb_126879,CCN=c1cccn[nH]1,-0.2048,val
gdb_62043,CC(C#N)NCC1CO1,-0.2472,val
gdb_59003,CC(O)C1=NC2CC2N1,-0.2117,val
gdb_26428,CC(C=O)c1ncc[nH]1,-0.2264,val
gdb_40384,C1NC1C12NC1C1NC12,-0.194,val
gdb_61419,CC(=O)NC(C)C(N)=O,-0.2361,val
gdb_95113,N#CC12NC1CCC2O,-0.2612,val
gdb_90939,CN1CC2N3CC1C23C,-0.2021,val
gdb_12827,OC12CCOCC1C2,-0.2472,val
gdb_85478,C#CC1OC(=N)OC1C,-0.2564,val
gdb_115041,COC1OC=NC1C=O,-0.2488,val
gdb_7564,CC(=O)C1(O)COC1,-0.2458,val
gdb_104005,COC1(C)CC2OC21C,-0.2433,val
gdb_23712,Nc1ccc(F)cn1,-0.2114,val
gdb_51723,O=COC1COC(=O)C1,-0.2804,val
gdb_36124,N#CCC12CC=CC1N2,-0.2445,val
gdb_10114,N#CC(CO)NC=O,-0.2743,val
gdb_4736,C#Cc1nc(O)c[nH]1,-0.2026,val
gdb_42870,O=C1CC2NC(C1)C2=O,-0.246,val
gdb_62305,N#CC1(N)C2C3OC2C31,-0.2511,val
gdb_55531,CC(=N)OC(=O)N1CC1,-0.2609,val
gdb_130573,N#CC(=O)c1cnon1,-0.3298,val
gdb_120787,CCCC1CC1CC#N,-0.2867,val
gdb_94896,CC1CCC2=CCCC21,-0.2213,val
gdb_126671,CCCOc1cc[nH]n1,-0.2136,val
gdb_113423,COC1CC12CC(=O)N2,-0.2298,val
gdb_104455,CCC1(O)COCOC1,-0.2469,val
gdb_105786,COC1(C=O)CCOC1,-0.2482,val
gdb_1012,N#Cc1ccco1,-0.2523,val
gdb_7961,CC1OC(=N)OC1C,-0.2499,val
gdb_85923,CC1CC(C)(C)CC1=O,-0.2336,val
gdb_55974,CC(=O)CN1CCC1=O,-0.2381,val
gdb_7229,CC(=O)C(=N)NC=O,-0.2598,val
gdb_43267,N#CC12C=CC(=O)C1C2,-0.2632,val
gdb_26040,C#CC(N)c1cnco1,-0.2449,val
gdb_27972,O=Cc1nccc(O)n1,-0.2614,val
gdb_45254,O=C1CC2CC3NC3C12,-0.2267,val
gdb_7658,CC1(C)C2CC1C2O,-0.2512,val
gdb_119291,C#CC1(OCC)COC1,-0.2533,val
gdb_120963,CCOC1CC2CC2O1,-0.2385,val
gdb_76394,NC1C([NH3+])C1(N)C(=O)[O-],-0.1829,val
gdb_33486,N#CC1(C#N)CC2CC21,-0.3054,val
gdb_117253,CCNC(=O)C1CCO1,-0.2337,val
gdb_251,CC(C)CC#N,-0.3161,val
gdb_102232,C#CC(CO)CC(C)=O,-0.2464,val
gdb_84137,C#CC1CC(C)=CC1C,-0.2326,val
gdb_86085,CC1=CC2(CO2)C(O)C1,-0.2429,val
gdb_43867,N#CC1CC12CC(=O)N2,-0.2631,val
gdb_99136,CCC(=O)OC1CC1C,-0.2633,val
gdb_64051,CC1(C)CN=COC1=O,-0.2738,val
gdb_100250,N#CCC(O)(C=O)CO,-0.2669,val
gdb_33868,N#CC12CC3NC3C1O2,-0.2618,val
gdb_19352,O=CC12OC1C1OC12,-0.2637,val
gdb_17658,CC1(C2CC2)COC1,-0.2424,val
gdb_30166,CC1Cc2[nH]cnc2N1,-0.1732,val
gdb_20665,Cc1cnnoc1=O,-0.2787,val
gdb_48118,N=C(C=O)N1CC=CC1,-0.2273,val
gdb_72269,OC12CC3CCC1CC32,-0.2448,val
gdb_103269,O=C1CC2C1C2(O)CO,-0.2415,val
gdb_100008,COC(C)(C)C(O)C=O,-0.2581,val
gdb_60484,C#CCCOCC(C)O,-0.2617,val
gdb_100207,C#CCC(C)(C#C)CO,-0.2543,val
gdb_8587,O=C1CC23CC(O2)C13,-0.2476,val
gdb_123831,c1noc2c1CCOC2,-0.2482,val
gdb_105788,O=CC1(CO)CCCO1,-0.238,val
gdb_13590,CC1CC1C(=O)CO,-0.2632,val
gdb_111753,CCC1C2CCC12CC,-0.2383,val
gdb_97445,CN=COCC1(O)CC1,-0.2312,val
gdb_89842,CC1CC2(CC2)CC1O,-0.2512,val
gdb_87524,CC1OC12C1COC2C1,-0.2335,val
gdb_96075,CC1CCOC2(C)CC12,-0.2348,val
gdb_8505,CC12NC3(C)C1OC23,-0.2316,val
gdb_78736,CC1C2CC3(C=O)C2N13,-0.2487,val
gdb_66694,CC12C3C(=O)C4C(C31)N42,-0.2336,val
gdb_99287,CCC(=O)CCN1CC1,-0.2322,val
gdb_17132,CC1CC(N2CC2)C1,-0.2288,val
gdb_66072,C#CC1(C)CCN1C=O,-0.2449,val
gdb_15126,O=CC#CCC1CC1,-0.2626,val
gdb_85414,CC1(C)OC(=N)CC1O,-0.2535,val
gdb_88206,CN1CC12CCCOC2,-0.2224,val
gdb_9762,CC1(CO)CCCC1,-0.2631,val
gdb_24648,c1ncc(N2CC2)cn1,-0.2316,val
gdb_104128,CCC1(O)CNC(=O)C1,-0.2367,val
gdb_6537,CCC1(O)CC1(C)O,-0.2286,val
gdb_107760,CCC12CC3C(O1)C3O2,-0.2375,val
gdb_40237,C1OCC2(CC2)N2CC12,-0.2215,val
gdb_70079,CC12NC1C=CC1OC12,-0.2395,val
gdb_122753,OCC#CCOCCO,-0.2621,val
gdb_23051,ON=C1COC12CCC2,-0.2425,val
gdb_11591,CC(=O)COC1CC1,-0.2329,val
gdb_16511,CC12CC=C3CC1C32,-0.2054,val
gdb_84745,CC1C=CCC(=O)N1C,-0.2344,val
gdb_40456,C1CC1C12CC3C(O1)C32,-0.2294,val
gdb_96855,CN=C1OC(C)C12CC2,-0.2392,val
gdb_6454,CC1CC(C)(C=O)O1,-0.24,val
gdb_10587,C#CC1(C=O)NC1C,-0.2488,val
gdb_63289,C#CC1C(=O)NC1(C)C,-0.2419,val
gdb_95237,CC1CCC2CC2CC1,-0.2581,val
gdb_130039,NC1=NCc2c[nH]nc21,-0.2187,val
gdb_25750,CC(=O)c1cc[nH]c1O,-0.2006,val
gdb_61715,CC(=NC1CC1)NC=O,-0.2298,val
gdb_16096,C#CC12C=CCN1C2,-0.226,val
gdb_106758,COC12CC1(O)CC2=O,-0.2318,val
gdb_43741,O=C1CC2(CCOC2)N1,-0.2464,val
gdb_126942,CCNc1nccnn1,-0.2217,val
gdb_132355,Cc1cc(O)cc(F)n1,-0.2503,val
gdb_59417,CC(O)C1CC1(O)C=O,-0.254,val
gdb_9841,CC1(C(O)CO)CC1,-0.2519,val
gdb_116430,N=C1OCCNC1CO,-0.2378,val
gdb_6339,CCC(=N)NC(N)=O,-0.245,val
gdb_125000,Cc1c(O)n[nH]c1CO,-0.2094,val
gdb_132721,N#Cc1ccc(F)nc1,-0.2795,val
gdb_71881,CC12CC3(O)CC(O1)C32,-0.2395,val
gdb_124338,CC(=O)n1ncc(O)n1,-0.2566,val
gdb_104216,CCC1(C)OCC12CO2,-0.2494,val
gdb_44615,O=C1OC2C3CNC1C32,-0.2395,val
gdb_40772,C1NC1C1OCC12CO2,-0.2515,val
gdb_5174,O=CNc1cnc[nH]1,-0.2079,val
gdb_121768,CCCNC(C#N)=NC,-0.238,val
gdb_70743,CC12COCCOC1C2,-0.2331,val
gdb_9252,CC#CCC(C)CO,-0.2407,val
gdb_133375,N=c1cc(F)[nH]nc1N,-0.1967,val
gdb_118132,COCC(C)C1CC1O,-0.2476,val
gdb_35116,N#CC1C=CCC2OC12,-0.2709,val
gdb_122156,CC1CC1(C)OCCO,-0.2515,val
gdb_82105,OC1C2CN2C1C1CO1,-0.2388,val
gdb_37723,C1C2C3OCC4C2C4C13,-0.2266,val
gdb_77125,O=CC1OC2(CC2)C1O,-0.2392,val
gdb_81448,OC1C2CC1C1(CC1)O2,-0.219,val
gdb_42716,O=C1C2C=CC1C1NC21,-0.2357,val
gdb_125431,Cc1nc(N2CC2)no1,-0.2396,val
gdb_24451,c1cc2c([nH]1)OCCO2,-0.1708,val
gdb_112804,CCC1C(C)CC1CO,-0.2586,val
gdb_93382,O=C1CCC(O)C2NC12,-0.2423,val
gdb_125929,CC1Cc2nc(O)nn21,-0.2261,val
gdb_110971,CCC1C2CC1(C)C2O,-0.2465,val
gdb_28731,Nc1ccc(NC=O)[nH]1,-0.1693,val
gdb_58564,CC(O)C1(C)CCC1C,-0.252,val
gdb_121377,CCCC1CCOC=N1,-0.2444,val
gdb_100779,CCC(C)C(C)C1CO1,-0.2611,val
gdb_35764,N#CC1NCC2CC1C2,-0.2399,val
gdb_17765,C#CCN1C2CC1C2,-0.2206,val
gdb_110811,COC1C2NC(C#N)C21,-0.2348,val
gdb_125507,C#CCn1ccc(C)n1,-0.2334,val
gdb_65400,CC1(C2CO2)OC1C=O,-0.2592,val
gdb_109585,CCC1C(C)C(O)C1C,-0.2485,val
gdb_95015,CC1CCC2C3OC3C12,-0.2432,val
gdb_15137,O=CCCCC1CO1,-0.25,val
gdb_102450,N#CC(=O)C(CO)CO,-0.2754,val
gdb_110298,CCC1C(C)C2C(O)C12,-0.2424,val
gdb_27112,Nc1ccoc1CC=O,-0.1948,val
gdb_76821,CC1C2=CCOC2C1C,-0.2245,val
gdb_94369,CC1COC12CC1NC12,-0.2296,val
gdb_76374,CC1(C(N)=O)C(O)C1O,-0.236,val
gdb_22515,N#CC1(O)CCC1=NO,-0.272,val
gdb_47664,O=C1COCC=CCN1,-0.2346,val
gdb_121243,COC1CCC1CCO,-0.244,val
gdb_116505,COC1CCCCOC1,-0.2366,val
gdb_67133,CC12C(=O)C3CC1C32O,-0.2324,val
gdb_111326,CCC1C2NC2C12CN2,-0.2251,val
gdb_18279,OCC1OCC2NC21,-0.2365,val
gdb_26510,OC1(c2cocn2)CC1,-0.2308,val
gdb_64438,CC1(C)CCCNC1=O,-0.234,val
gdb_81392,CC1C2CC1C(C#N)N2,-0.2428,val
gdb_93777,CC1=CC(C)C(C)OC1,-0.2337,val
gdb_30884,COc1[nH]c(N)cc1O,-0.1709,val
gdb_93121,C#CC1CC=CCC1O,-0.2445,val
gdb_18125,C1CC2CCOC2O1,-0.2507,val
gdb_7900,CC1OC(=N)C(=O)O1,-0.2839,val
gdb_13198,COC(=O)C1CCC1,-0.2658,val
gdb_20843,CCc1n[nH]c(C)n1,-0.2449,val
gdb_90599,CC1CN2C(=O)C(O)C12,-0.2317,val
gdb_4866,Nc1ccc(CO)[nH]1,-0.1814,val
gdb_36619,N#CCCC12CCC1O2,-0.2635,val
gdb_132267,Cc1cc(F)[nH]c(=O)c1,-0.2183,val
gdb_95269,CC1CCC2CC=CC12,-0.2329,val
gdb_87000,CC1CC(CNC=O)C1,-0.2486,val
gdb_56832,CC(C#N)C1C2CC1O2,-0.2521,val
gdb_47172,O=C1OCC=C2CCN12,-0.2241,val
gdb_123966,C1=NCc2[nH]ncc2N1,-0.1968,val
gdb_87317,CC1CC1(C=O)CC#N,-0.2641,val
gdb_80621,CC1C2CC(O2)C12CO2,-0.2398,val
gdb_1282,CCOCC(C)=O,-0.2438,val
gdb_65304,N#CC1(O)CC12COC2,-0.2586,val
gdb_28994,C#Cc1ccncc1O,-0.2356,val
gdb_15201,OCCOCC1CO1,-0.2615,val
gdb_31471,COc1nc(C#N)co1,-0.2496,val
gdb_104246,CC1(CO)OCC1C#N,-0.2693,val
gdb_106703,CCC12CC1(C)N1CC12,-0.2243,val
gdb_114558,COC1OC2CC1(O)C2,-0.2505,val
gdb_78510,OC1C2CC3(O)C1C23O,-0.2303,val
gdb_25704,CC#CCc1cnc[nH]1,-0.2157,val
gdb_99760,COC(C(N)=O)C(C)O,-0.2334,val
gdb_31828,CNc1ccc(N)nc1,-0.1773,val
gdb_85761,N#CC1CC(O)C2OC12,-0.2808,val
gdb_115039,CCC1OC=NC1C=O,-0.2469,val
gdb_7525,N#CCC1(O)CC1O,-0.2549,val
